"Month","Category Group/Category","Category Group","Category","Budgeted","Activity","Available"
"Dec 2020","Hidden Categories: Ed and Ling","Hidden Categories","Ed and Ling",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Christmas 2021 Pot","Hidden Categories","Christmas 2021 Pot",-£436.30,£0.00,£0.00
"Dec 2020","Hidden Categories: Chloe from us","Hidden Categories","Chloe from us",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Bill and Rae","Hidden Categories","Bill and Rae",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Lou from Joe","Hidden Categories","Lou from Joe",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Matt and Anita","Hidden Categories","Matt and Anita",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Joe from Lou","Hidden Categories","Joe from Lou",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Stocking fillers","Hidden Categories","Stocking fillers",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Caroline and Richard","Hidden Categories","Caroline and Richard",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Rachel from us","Hidden Categories","Rachel from us",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Nanna from Chloe","Hidden Categories","Nanna from Chloe",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Barry from us","Hidden Categories","Barry from us",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Grandad from Chloe","Hidden Categories","Grandad from Chloe",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Soren from us","Hidden Categories","Soren from us",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Morfar from Chloe","Hidden Categories","Morfar from Chloe",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Kirsten from us","Hidden Categories","Kirsten from us",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Mormor from Chloe","Hidden Categories","Mormor from Chloe",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Bill and Rae","Hidden Categories","Bill and Rae",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Olee","Hidden Categories","Olee",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Caroline and Richard","Hidden Categories","Caroline and Richard",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Lysander","Hidden Categories","Lysander",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Stocking Fillers","Hidden Categories","Stocking Fillers",£39.99,-£39.99,£0.00
"Dec 2020","Hidden Categories: Chloe","Hidden Categories","Chloe",£97.91,-£97.91,£0.00
"Dec 2020","Hidden Categories: Joe","Hidden Categories","Joe",£137.26,-£137.26,£0.00
"Dec 2020","Hidden Categories: Lou","Hidden Categories","Lou",£132.36,-£132.36,£0.00
"Dec 2020","Hidden Categories: Rachel, Barry","Hidden Categories","Rachel, Barry",£4.00,-£4.00,£0.00
"Dec 2020","Hidden Categories: Barry","Hidden Categories","Barry",£35.94,-£35.94,£0.00
"Dec 2020","Hidden Categories: Rachel","Hidden Categories","Rachel",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Ed, Ling","Hidden Categories","Ed, Ling",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Billy and Rae","Hidden Categories","Billy and Rae",£30.76,-£30.76,£0.00
"Dec 2020","Hidden Categories: Charlie","Hidden Categories","Charlie",£5.00,-£5.00,£0.00
"Dec 2020","Hidden Categories: Kirsten, Søren","Hidden Categories","Kirsten, Søren",£4.00,-£4.00,£0.00
"Dec 2020","Hidden Categories: Søren","Hidden Categories","Søren",£61.95,-£61.95,£0.00
"Dec 2020","Hidden Categories: Kirsten","Hidden Categories","Kirsten",£20.00,-£20.00,£0.00
"Dec 2020","Hidden Categories: Lysander","Hidden Categories","Lysander",£20.08,-£20.08,£0.00
"Dec 2020","Hidden Categories: Nete","Hidden Categories","Nete",£56.70,-£56.70,£0.00
"Dec 2020","Hidden Categories: Caroline, Richard","Hidden Categories","Caroline, Richard",£17.90,-£17.90,£0.00
"Dec 2020","Hidden Categories: Louisa, James, Ciaran","Hidden Categories","Louisa, James, Ciaran",£63.56,-£63.56,£0.00
"Dec 2020","Hidden Categories: Matt and Anita","Hidden Categories","Matt and Anita",£11.50,-£11.50,£0.00
"Dec 2020","Hidden Categories: Ezra","Hidden Categories","Ezra",£19.99,-£19.99,£0.00
"Dec 2020","Hidden Categories: Isla","Hidden Categories","Isla",£17.99,-£17.99,£0.00
"Dec 2020","Hidden Categories: Lee and Ola","Hidden Categories","Lee and Ola",£26.11,-£26.11,£0.00
"Dec 2020","Hidden Categories: Car Insurance (Monthly)","Hidden Categories","Car Insurance (Monthly)",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Life Insurance","Hidden Categories","Life Insurance",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Social Workers Union","Hidden Categories","Social Workers Union",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Car Seat","Hidden Categories","Car Seat",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: New Car Deposit","Hidden Categories","New Car Deposit",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Moving Costs","Hidden Categories","Moving Costs",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Workspace Upgrades","Hidden Categories","Workspace Upgrades",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: Lou's iPhone","Hidden Categories","Lou's iPhone",£0.00,£0.00,£0.00
"Dec 2020","Hidden Categories: New TV","Hidden Categories","New TV",£0.00,£0.00,£0.00
"Jan 2021","Unplanned Expenses: Spending Money","Unplanned Expenses","Spending Money",£142.56,-£142.56,£0.00
"Jan 2021","Unplanned Expenses: Eating Out / Take Out","Unplanned Expenses","Eating Out / Take Out",£65.13,-£65.13,£0.00
"Jan 2021","To Use and Dispose: Lou's Birthday Clothes","To Use and Dispose","Lou's Birthday Clothes",£0.00,£0.00,£0.00
"Jan 2021","To Use and Dispose: Birthday Bike","To Use and Dispose","Birthday Bike",£0.00,-£95.64,£404.36
"Jan 2021","Regular Expenses: Petrol","Regular Expenses","Petrol",£40.05,-£40.05,£0.00
"Jan 2021","Regular Expenses: Weekly Food","Regular Expenses","Weekly Food",£327.48,-£327.48,£0.00
"Jan 2021","Regular Expenses: Transportation","Regular Expenses","Transportation",£0.00,£0.00,£0.00
"Jan 2021","For Chloe: Babysitting","For Chloe","Babysitting",£0.00,£0.00,£0.00
"Jan 2021","For Chloe: Chloe Essentials","For Chloe","Chloe Essentials",£9.00,-£9.00,£0.00
"Jan 2021","For Chloe: Chloe Clothes","For Chloe","Chloe Clothes",£27.25,-£27.25,£0.00
"Jan 2021","For Chloe: Chloe Toys/Books","For Chloe","Chloe Toys/Books",£0.00,£0.00,£0.00
"Jan 2021","For Chloe: Chloe's Future","For Chloe","Chloe's Future",£20.00,£0.66,£618.90
"Jan 2021","Monthly Bills: Mortgage","Monthly Bills","Mortgage",£0.00,£0.00,£0.00
"Jan 2021","Monthly Bills: Mortgage Life Cover","Monthly Bills","Mortgage Life Cover",£0.00,£0.00,£0.00
"Jan 2021","Monthly Bills: Nursery/Childcare","Monthly Bills","Nursery/Childcare",£50.00,-£50.00,£0.00
"Jan 2021","Monthly Bills: Energy","Monthly Bills","Energy",£66.72,-£66.72,£0.00
"Jan 2021","Monthly Bills: Internet and TV","Monthly Bills","Internet and TV",£34.00,-£34.00,£0.00
"Jan 2021","Monthly Bills: Council Tax","Monthly Bills","Council Tax",£321.00,-£321.00,£0.00
"Jan 2021","Monthly Bills: Joe's Phone","Monthly Bills","Joe's Phone",£12.00,-£12.00,£0.00
"Jan 2021","Monthly Bills: Lou's Phone","Monthly Bills","Lou's Phone",£12.00,-£12.00,£0.00
"Jan 2021","Monthly Bills: Car Finance","Monthly Bills","Car Finance",£273.72,-£273.72,£0.00
"Jan 2021","Monthly Bills: Entertainment","Monthly Bills","Entertainment",£21.98,-£21.98,£0.00
"Jan 2021","Monthly Bills: Online Storage","Monthly Bills","Online Storage",£13.27,-£13.27,£0.00
"Jan 2021","Monthly Bills: Home Security","Monthly Bills","Home Security",£0.00,£0.00,£0.00
"Jan 2021","Monthly Bills: Online Services","Monthly Bills","Online Services",£12.80,-£12.80,£0.00
"Jan 2021","Monthly Bills: Giving","Monthly Bills","Giving",£7.00,-£7.00,£0.00
"Jan 2021","Monthly Bills: Rent","Monthly Bills","Rent",£1150.00,-£1150.00,£0.00
"Jan 2021","Off-Monthly Bills: Car Tax (Annual)","Off-Monthly Bills","Car Tax (Annual)",£15.31,-£150.00,£0.00
"Jan 2021","Off-Monthly Bills: Car Breakdown (Annual)","Off-Monthly Bills","Car Breakdown (Annual)",£1.84,£0.00,£3.68
"Jan 2021","Off-Monthly Bills: Car Insurance (Annual)","Off-Monthly Bills","Car Insurance (Annual)",£25.00,£0.00,£50.00
"Jan 2021","Off-Monthly Bills: Car MOT (Annual)","Off-Monthly Bills","Car MOT (Annual)",£0.92,£0.00,£44.92
"Jan 2021","Off-Monthly Bills: Home Insurance (Annual)","Off-Monthly Bills","Home Insurance (Annual)",£32.51,-£62.51,£0.00
"Jan 2021","Off-Monthly Bills: Factor Fees (3-5 months)","Off-Monthly Bills","Factor Fees (3-5 months)",£0.00,£0.00,£0.00
"Jan 2021","Off-Monthly Bills: TV License (Annual)","Off-Monthly Bills","TV License (Annual)",£13.33,£0.00,£106.68
"Jan 2021","Off-Monthly Bills: YNAB (Annual)","Off-Monthly Bills","YNAB (Annual)",£3.37,£0.00,£6.74
"Jan 2021","Recreation: Books","Recreation","Books",£8.00,£0.00,£29.01
"Jan 2021","Recreation: Crafts","Recreation","Crafts",£10.00,£0.00,£20.00
"Jan 2021","Recreation: Clothing","Recreation","Clothing",£0.00,£0.00,£0.00
"Jan 2021","Recreation: Cinema","Recreation","Cinema",£0.00,£0.00,£0.00
"Jan 2021","Recreation: Football","Recreation","Football",£0.00,£0.00,£0.00
"Jan 2021","Rainy Days: ⚠️ Emergency Buffer","Rainy Days","⚠️ Emergency Buffer",£0.00,£0.00,£0.00
"Jan 2021","Rainy Days: Cards/Presents","Rainy Days","Cards/Presents",£50.00,-£4.10,£45.90
"Jan 2021","Rainy Days: Christmas 2022 Pot","Rainy Days","Christmas 2022 Pot",£0.00,£0.00,£0.00
"Jan 2021","Rainy Days: Chloe's Birthday","Rainy Days","Chloe's Birthday",£16.67,£0.00,£100.02
"Jan 2021","Rainy Days: Car Services","Rainy Days","Car Services",£423.73,-£567.73,£0.00
"Jan 2021","Rainy Days: Trips","Rainy Days","Trips",£43.00,£0.00,£1500.00
"Jan 2021","Rainy Days: New Glasses","Rainy Days","New Glasses",£0.00,£0.00,£0.00
"Jan 2021","Rainy Days: Dental","Rainy Days","Dental",£0.00,£0.00,£240.00
"Jan 2021","Rainy Days: Medical","Rainy Days","Medical",£0.00,£0.00,£0.00
"Jan 2021","House: Front Door Loan Repayment","House","Front Door Loan Repayment",£0.00,£0.00,£0.00
"Jan 2021","House: Living Room","House","Living Room",£0.00,£0.00,£0.00
"Jan 2021","House: Kitchen","House","Kitchen",£0.00,£0.00,£0.00
"Jan 2021","House: Chloe's Bedroom","House","Chloe's Bedroom",£0.00,£0.00,£0.00
"Jan 2021","House: Our Bedroom","House","Our Bedroom",£0.00,£0.00,£0.00
"Jan 2021","House: Bathroom","House","Bathroom",£0.00,£0.00,£0.00
"Jan 2021","House: Garden","House","Garden",£0.00,£0.00,£0.00
"Jan 2021","House: Upstairs Hall","House","Upstairs Hall",£0.00,£0.00,£0.00
"Jan 2021","House: Loft","House","Loft",£0.00,£0.00,£0.00
"Jan 2021","House: Study","House","Study",£0.00,£0.00,£0.00
"Jan 2021","House: Other","House","Other",£0.00,£0.00,£0.00
"Jan 2021","House: Services","House","Services",£0.00,£0.00,£0.00
"Jan 2021","House: House Pot","House","House Pot",£746.35,-£26683.32,£18183.33
"Jan 2021","Saving Goals: New Laptop for Joe","Saving Goals","New Laptop for Joe",£0.00,£0.00,£0.00
"Jan 2021","Saving Goals: Family Holiday 2022","Saving Goals","Family Holiday 2022",£0.00,£0.00,£0.00
"Jan 2021","Saving Goals: BIG Holiday 2026ish","Saving Goals","BIG Holiday 2026ish",£0.00,£0.00,£0.00
"Jan 2021","Saving Goals: Back Extension","Saving Goals","Back Extension",£0.00,£0.00,£0.00
"Jan 2021","On Hold: Gaming Upgrade","On Hold","Gaming Upgrade",£0.00,£0.00,£0.00
"Jan 2021","Credit Card Payments: Halifax CC","Credit Card Payments","Halifax CC",£0.00,£0.00,£0.00
"Jan 2021","Credit Card Payments: Nectar CC","Credit Card Payments","Nectar CC",£0.00,£445.27,£939.49
"Jan 2021","Money Owed: Nana's Shoe Fund for Chloe","Money Owed","Nana's Shoe Fund for Chloe",£0.00,£0.00,£0.00
"Jan 2021","Money Owed: Relocation Expenses","Money Owed","Relocation Expenses",£1573.98,-£1573.98,£0.00
"Jan 2021","Money Owed: Work Expenses","Money Owed","Work Expenses",£0.00,£0.00,£0.00
"Jan 2021","Money Owed: Owed To Us","Money Owed","Owed To Us",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lou's Future","Hidden Categories","Lou's Future",£600.00,£0.00,£1100.00
"Jan 2021","Hidden Categories: Lou's Birthday Fund 2020","Hidden Categories","Lou's Birthday Fund 2020",£0.00,£0.00,£18.41
"Jan 2021","Hidden Categories: New Laptop for Lou","Hidden Categories","New Laptop for Lou",£277.78,£0.00,£277.78
"Jan 2021","Hidden Categories: Leaving Do","Hidden Categories","Leaving Do",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Water","Hidden Categories","Water",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: HCPC Fee","Hidden Categories","HCPC Fee",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: DBS Renewal Fee","Hidden Categories","DBS Renewal Fee",£0.00,£0.00,£1.08
"Jan 2021","Hidden Categories: Disney+ (Annual)","Hidden Categories","Disney+ (Annual)",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Parking Permit","Hidden Categories","Parking Permit",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Visitor Permits","Hidden Categories","Visitor Permits",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Gardening Disposal","Hidden Categories","Gardening Disposal",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Gray (NCT)","Hidden Categories","Gray (NCT)",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Charlie","Hidden Categories","Charlie",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Joe from Lou","Hidden Categories","Joe from Lou",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Pakkeleg","Hidden Categories","Pakkeleg",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lou from Joe","Hidden Categories","Lou from Joe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Joe Parents","Hidden Categories","Joe Parents",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lou Parents","Hidden Categories","Lou Parents",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Gym","Hidden Categories","Gym",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Home Decoration","Hidden Categories","Home Decoration",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Therapy","Hidden Categories","Therapy",£180.00,-£180.00,£0.00
"Jan 2021","Hidden Categories: Contact Lenses","Hidden Categories","Contact Lenses",£16.00,-£46.50,£4.50
"Jan 2021","Hidden Categories: Chloe","Hidden Categories","Chloe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lysander","Hidden Categories","Lysander",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Ed and Ling","Hidden Categories","Ed and Ling",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Christmas 2021 Pot","Hidden Categories","Christmas 2021 Pot",£50.00,£0.00,£50.00
"Jan 2021","Hidden Categories: Chloe from us","Hidden Categories","Chloe from us",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Bill and Rae","Hidden Categories","Bill and Rae",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lou from Joe","Hidden Categories","Lou from Joe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Matt and Anita","Hidden Categories","Matt and Anita",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Joe from Lou","Hidden Categories","Joe from Lou",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Stocking fillers","Hidden Categories","Stocking fillers",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Caroline and Richard","Hidden Categories","Caroline and Richard",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Rachel from us","Hidden Categories","Rachel from us",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Nanna from Chloe","Hidden Categories","Nanna from Chloe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Barry from us","Hidden Categories","Barry from us",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Grandad from Chloe","Hidden Categories","Grandad from Chloe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Soren from us","Hidden Categories","Soren from us",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Morfar from Chloe","Hidden Categories","Morfar from Chloe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Kirsten from us","Hidden Categories","Kirsten from us",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Mormor from Chloe","Hidden Categories","Mormor from Chloe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Bill and Rae","Hidden Categories","Bill and Rae",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Olee","Hidden Categories","Olee",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Caroline and Richard","Hidden Categories","Caroline and Richard",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lysander","Hidden Categories","Lysander",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Stocking Fillers","Hidden Categories","Stocking Fillers",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Chloe","Hidden Categories","Chloe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Joe","Hidden Categories","Joe",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lou","Hidden Categories","Lou",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Rachel, Barry","Hidden Categories","Rachel, Barry",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Barry","Hidden Categories","Barry",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Rachel","Hidden Categories","Rachel",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Ed, Ling","Hidden Categories","Ed, Ling",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Billy and Rae","Hidden Categories","Billy and Rae",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Charlie","Hidden Categories","Charlie",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Kirsten, Søren","Hidden Categories","Kirsten, Søren",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Søren","Hidden Categories","Søren",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Kirsten","Hidden Categories","Kirsten",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lysander","Hidden Categories","Lysander",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Nete","Hidden Categories","Nete",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Caroline, Richard","Hidden Categories","Caroline, Richard",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Louisa, James, Ciaran","Hidden Categories","Louisa, James, Ciaran",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Matt and Anita","Hidden Categories","Matt and Anita",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Ezra","Hidden Categories","Ezra",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Isla","Hidden Categories","Isla",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Lee and Ola","Hidden Categories","Lee and Ola",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Car Insurance (Monthly)","Hidden Categories","Car Insurance (Monthly)",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Life Insurance","Hidden Categories","Life Insurance",£0.00,£0.00,£0.00
"Jan 2021","Hidden Categories: Social Workers Union","Hidden Categories","Social Workers Union",£0.00,£0.00,£0.00
